id,ac,hl,flight,date,EGT1,EGT2,N11,N12,N21,N22,FF1,FF2
11451,777,HL7766,L478,2024-03-31 2:05,411.6,407.3,83.6,83.8,85.9,85.7,7481,7441
11472,777,HL7766,L478,2024-03-31 2:52,392.3,389.6,81.7,81.9,85.1,84.9,7444,7393
11540,777,HL7766,L955,2024-04-01 5:38,391.9,385.6,80.3,80.5,85,84.7,8714,8630
11571,777,HL7766,L955,2024-04-01 6:13,400.3,393.8,79.2,79.4,85.1,84.9,8794,8692
11579,777,HL7766,L956,2024-04-01 19:29,384.7,381.1,83.2,83.4,84.6,84.3,7844,7758
11608,777,HL7766,L956,2024-04-01 20:28,368,365.7,82,82.2,83.7,83.5,7432,7361
11633,777,HL7766,L615,2024-04-02 12:32,388.7,382.6,83.3,83.7,84.6,84.3,6745,6735
11635,777,HL7766,L615,2024-04-02 13:50,401.8,398.6,83.9,84,85.2,85,6734,6696
11641,777,HL7766,L616,2024-04-02 17:52,399.6,396.4,84.1,84.2,85.2,84.9,6581,6531
11646,777,HL7766,L616,2024-04-02 19:09,397.7,394.9,83.8,84,85.1,84.8,6490,6438
11805,777,HL7766,L927,2024-04-05 5:50,429.5,412.9,85.1,85.4,86.1,86.4,10110,9924
11832,777,HL7766,L927,2024-04-05 8:18,364.2,362.2,81.6,81.7,83.7,83.5,8306,8236
11842,777,HL7766,L928,2024-04-05 21:08,392.2,389.7,83.8,83.9,85.2,84.9,8683,8608
11874,777,HL7766,L928,2024-04-06 5:18,346.9,343.6,78.6,78.7,82.4,82,6840,6794
11888,777,HL7766,L615,2024-04-06 12:15,368,362.5,80,80.1,83.7,83.3,6847,6744
11891,777,HL7766,L615,2024-04-06 14:24,411.5,405.5,81,81.1,85.8,85.6,7288,7200
11898,777,HL7766,L616,2024-04-06 17:53,404.6,400.6,84.2,84.3,85.4,85.2,6690,6628
11904,777,HL7766,L616,2024-04-06 17:58,412.2,408.1,85.3,85.4,85.8,85.6,6921,6849
11932,777,HL7766,L927,2024-04-07 5:54,413.9,410.3,84.5,84.7,86.4,86.2,9784,9726
11970,777,HL7766,L927,2024-04-07 17:26,367.3,365,82,82,83.4,83.1,6518,6496
11978,777,HL7766,L928,2024-04-07 21:00,405.4,401.4,83.9,84.1,85.7,85.5,8455,8427
12002,777,HL7766,L928,2024-04-08 2:46,354.8,353.2,81.8,81.9,82.7,82.4,6947,6936
12010,777,HL7766,L411,2024-04-08 10:44,413,409.8,85.5,85.7,86.2,86,8980,8893
12034,777,HL7766,L411,2024-04-08 12:31,435.4,431.4,87.6,87.6,87.2,87,8778,8692
12040,777,HL7766,L412,2024-04-09 0:28,421.2,417.5,84.9,85.2,86.5,86.4,9035,8967
12080,777,HL7766,L412,2024-04-09 6:55,422.8,419.2,85,85.2,86.5,86.3,7553,7489
12124,777,HL7766,L955,2024-04-10 5:42,395.6,392,82.1,82.3,85.4,85.2,8760,8713
12183,777,HL7766,L955,2024-04-10 11:46,371.6,368.7,82.3,82.3,83.6,83.3,6649,6614
12190,777,HL7766,L956,2024-04-10 19:24,369.2,367.6,82.1,82.2,83.7,83.5,7422,7366
12215,777,HL7766,L956,2024-04-10 23:21,356.3,354.7,81.5,81.7,82.7,82.5,6729,6703
12228,777,HL7766,L725,2024-04-11 7:07,364.5,356.5,78.4,78.5,82.5,82.2,5888,5802
12231,777,HL7766,L725,2024-04-11 7:15,356.9,351.6,79.1,79.2,82.5,82.2,5990,5931
12236,777,HL7766,L726,2024-04-11 9:58,371.3,364.2,79.7,79.8,83.1,82.7,6491,6419
12239,777,HL7766,L726,2024-04-11 10:13,358.8,354.3,79,79.1,82.8,82.5,6214,6170
12289,777,HL7766,L927,2024-04-12 5:53,401.4,396.4,82.3,82.5,85.4,85.2,9567,9496
12322,777,HL7766,L927,2024-04-12 11:28,373.4,370.6,82.5,82.5,84.1,83.8,7984,7890
12331,777,HL7766,L928,2024-04-12 20:57,394.1,392.2,85,85.1,85.1,84.8,8332,8259
12364,777,HL7766,L928,2024-04-12 23:11,364.9,363.1,81.8,81.9,83.4,83.1,7391,7330
12422,777,HL7766,L955,2024-04-14 6:01,414.5,410.4,83.8,84,86.4,86.1,9286,9211
12445,777,HL7766,L955,2024-04-14 13:29,357.2,354.3,81,81.1,82.8,82.5,6791,6735
12451,777,HL7766,L956,2024-04-14 19:06,377.1,373.7,82.7,82.9,84.1,83.8,7575,7532
12472,777,HL7766,L956,2024-04-14 22:54,356,354.2,81.5,81.6,82.7,82.4,6760,6723
12495,777,HL7766,L411,2024-04-15 9:47,426.9,423.9,85.5,85.6,86.9,86.7,9698,9661
12519,777,HL7766,L411,2024-04-15 11:46,434.5,431.8,85.5,85.6,87.3,87.1,8641,8602
12526,777,HL7766,L412,2024-04-15 23:36,428.2,423.8,85.6,85.8,87,86.8,9382,9335
12561,777,HL7766,L412,2024-04-16 4:07,435.2,431.9,87,87,87.2,87,8215,8144
12608,777,HL7766,L927,2024-04-17 6:00,424,419.7,83.2,83.3,85.3,85.1,9077,8963
12639,777,HL7766,L927,2024-04-17 7:17,409.6,406.7,84.4,84.5,86,85.8,9094,9005
12646,777,HL7766,L928,2024-04-17 21:19,416.8,416.8,84.3,84.2,86.2,86,8620,8529
12679,777,HL7766,L928,2024-04-18 7:24,378.8,370.4,75.6,75.5,82.8,82.5,6551,6459
12684,777,HL7766,L455,2024-04-18 10:38,375.2,371.6,80.7,80.8,84,83.7,7094,7022
12694,777,HL7766,L455,2024-04-18 12:23,402.6,394.8,81.6,81.7,84.6,84.3,6721,6621
12702,777,HL7766,L456,2024-04-18 17:26,412.6,407.8,83.5,83.7,85.9,85.6,7489,7428
12706,777,HL7766,L456,2024-04-18 17:54,393,389.8,83,83.1,84.8,84.6,6979,6893
12747,777,HL7766,L411,2024-04-19 9:45,434,430.3,86.2,86.3,87.2,87,9151,9073
12769,777,HL7766,L411,2024-04-19 11:03,428.4,425.6,85.5,85.6,87,86.8,8744,8709
12777,777,HL7766,L412,2024-04-20 0:13,416,412.4,83.9,84.1,86.4,86.1,8733,8685
12809,777,HL7766,L412,2024-04-20 8:14,413.5,410.5,84.4,84.5,86,85.7,7259,7187
12856,777,HL7766,L927,2024-04-21 6:01,433.6,430.8,88.2,88.2,87.2,86.9,9315,9250
12888,777,HL7766,L927,2024-04-21 16:21,391.9,389,82.6,82.7,84.8,84.6,6947,6864
12894,777,HL7766,L928,2024-04-21 20:55,407.6,404.3,84.7,84.8,85.8,85.5,8937,8849
12921,777,HL7766,L928,2024-04-22 1:49,371,369.6,82.3,82.4,83.9,83.6,7530,7465
12935,777,HL7766,L615,2024-04-22 12:56,378.5,375.9,82.4,82.5,84,83.8,6423,6398
12936,777,HL7766,L615,2024-04-22 15:00,389.2,385.7,82.3,82.4,84.5,84.3,6266,6211
12944,777,HL7766,L616,2024-04-22 18:03,485.5,470.4,82.6,82.6,86.1,85.7,7354,7162
12951,777,HL7766,L616,2024-04-22 20:55,358.3,355.7,80.1,80.1,82.7,82.4,6092,6012
12996,777,HL7766,L615,2024-04-23 12:06,389.6,385.7,82.6,82.7,84.6,84.4,7182,7116
12998,777,HL7766,L615,2024-04-23 14:45,399.8,396.6,83.5,83.6,85.2,85,6621,6567
13004,777,HL7766,L616,2024-04-23 17:48,406.8,406.2,83.3,83.3,85.5,85.3,6887,6804
13007,777,HL7766,L616,2024-04-23 17:54,402.5,402.4,82.9,82.9,85.3,85,6791,6711
13034,777,HL7766,L927,2024-04-24 5:49,397.7,394.8,83,83.2,85.3,85.1,9225,9129
13056,777,HL7766,L927,2024-04-24 6:21,386.7,384,80.3,80.5,84.6,84.4,8711,8654
13062,777,HL7766,L928,2024-04-24 21:11,392.2,389.5,83.1,83.3,85,84.7,8367,8300
13094,777,HL7766,L928,2024-04-25 5:09,355.3,354.6,81.2,81.3,82.7,82.4,6618,6590
13151,777,HL7766,L927,2024-04-26 6:04,398.1,395.7,82.9,83.1,85.4,85.1,9123,9022
13188,777,HL7766,L927,2024-04-26 11:09,369.3,367.3,82.2,82.3,83.8,83.5,7834,7747
13206,777,HL7766,L928,2024-04-26 22:30,380.6,378.7,82.9,83,84.6,84.4,8358,8259
13229,777,HL7766,L928,2024-04-27 3:48,367.5,365.6,82.8,82.8,83.4,83.1,7050,6976
13244,777,HL7766,L659,2024-04-27 11:43,413.8,410.9,86.3,86.3,85.9,85.7,7634,7538
13254,777,HL7766,L659,2024-04-27 15:39,400.6,397.7,83.6,83.6,85.3,85,6694,6644
13281,777,HL7766,L660,2024-04-28 3:45,421.5,418,83.5,83.7,86.5,86.3,7964,7878
13301,777,HL7766,L660,2024-04-28 4:29,417.9,414.8,83.5,83.7,86.5,86.2,7848,7758
13351,777,HL7766,L695,2024-04-29 6:01,417.9,413.9,85.4,85.6,86.4,86.2,8551,8492
13376,777,HL7766,L696,2024-04-29 14:32,419.9,414.9,83.8,84,86.2,86,7552,7448
13386,777,HL7766,L696,2024-04-29 14:51,415.5,412.2,84.1,84.3,86.2,86,7574,7510
13401,777,HL7766,L723,2024-04-30 1:24,386.9,379.1,78.5,78.7,84,83.7,6569,6500
13403,777,HL7766,L723,2024-04-30 1:28,386.6,379.4,79,79.2,84.2,83.9,6687,6615
13414,777,HL7766,L724,2024-04-30 4:11,386.1,380.5,80.1,80.3,84.6,84.2,6808,6709
13417,777,HL7766,L724,2024-04-30 4:12,386.1,380.2,80.1,80.3,84.6,84.2,6824,6692
13501,777,HL7766,L615,2024-05-01 12:04,385.7,378.4,79.5,79.7,84.2,83.9,7099,6988
13499,777,HL7766,L615,2024-05-01 12:04,385.7,378.4,79.5,79.7,84.2,83.9,7099,6988
13505,777,HL7766,L615,2024-05-01 14:15,406.1,401,84,84.1,85.5,85.2,6738,6658
13511,777,HL7766,L616,2024-05-01 17:50,404.5,401.1,82.9,83.1,85.5,85.2,6775,6691
13516,777,HL7766,L616,2024-05-01 17:54,404.2,400.7,82.9,83.1,85.5,85.3,6775,6691
13545,777,HL7766,L497,2024-05-02 5:45,385.6,382,82,82.2,84.6,84.4,7525,7444
13576,777,HL7766,L497,2024-05-02 12:46,371.2,367.9,81.4,81.4,83.6,83.3,6173,6100
13585,777,HL7766,L498,2024-05-02 16:16,412.8,409.1,85.8,85.9,86,85.6,7727,7616
13596,777,HL7766,L498,2024-05-02 16:21,410,406.7,85.4,85.5,85.8,85.5,7633,7528
13620,777,HL7766,L897,2024-05-03 4:11,389.1,384,79.9,80,83.8,83.5,6915,6826
13622,777,HL7766,L897,2024-05-03 4:22,397.7,391.5,79.4,79.5,84,83.7,6768,6684
13653,777,HL7766,L659,2024-05-03 11:48,394.3,390.5,82.8,83,85,84.7,7174,7095
13663,777,HL7766,L659,2024-05-03 13:19,404.7,401.5,83.2,83.3,85.6,85.4,7032,6950
13694,777,HL7766,L660,2024-05-04 3:42,407.7,403.7,83.9,84.1,85.7,85.5,7008,6937
13713,777,HL7766,L660,2024-05-04 5:15,405.3,401.3,83.6,83.8,85.6,85.3,6969,6891
13770,777,HL7766,L955,2024-05-05 6:28,435.2,431.2,87,87,87.2,86.9,8955,8860
13793,777,HL7766,L955,2024-05-05 9:34,388.5,386.5,84.6,84.6,84.8,84.5,7724,7644
13798,777,HL7766,L956,2024-05-05 20:15,403.2,399.9,84.9,84.9,85.4,85.1,8309,8203
13820,777,HL7766,L956,2024-05-06 3:08,350.4,347.5,78.5,78.7,82.6,82.2,6846,6788
13835,777,HL7766,L695,2024-05-06 7:07,431.5,429.9,88.1,87.9,87.1,86.8,8654,8564
13865,777,HL7766,L696,2024-05-06 16:24,412.7,408.1,85,85.1,85.9,85.7,7342,7243
13877,777,HL7766,L696,2024-05-06 20:05,389.5,384.9,80,80.1,84.6,84.3,6954,6855
13902,777,HL7766,L497,2024-05-07 5:56,408.6,405,86.1,86.1,85.7,85.4,7373,7269
13928,777,HL7766,L497,2024-05-07 12:02,414,409.3,83.4,83.5,85.9,85.7,6452,6385
13934,777,HL7766,L498,2024-05-07 16:14,451.9,447,87.2,87.2,87.8,87.6,7775,7660
13942,777,HL7766,L498,2024-05-07 16:15,451.3,446.5,87.2,87.3,87.9,87.7,7765,7665
13969,777,HL7766,L695,2024-05-08 5:44,382.7,383,81.6,81.5,84.5,84.4,7957,7858
13994,777,HL7766,L696,2024-05-08 14:27,443.9,438.8,86.5,86.6,87.5,87.2,7599,7495
14005,777,HL7766,L696,2024-05-08 14:28,442.4,437.3,86.3,86.4,87.4,87.1,7558,7449
14034,777,HL7766,L497,2024-05-09 4:51,386.5,383.6,82.9,83.1,84.1,83.8,7374,7282
14069,777,HL7766,L497,2024-05-09 11:39,403.6,399.9,83.8,83.9,85.2,84.9,6141,6074
14073,777,HL7766,L498,2024-05-09 15:11,445.1,441.6,87.5,87.5,87.5,87.3,8030,7942
14083,777,HL7766,L498,2024-05-09 15:21,446.4,443,87.7,87.7,87.6,87.4,8082,7986
14108,777,HL7766,L695,2024-05-10 5:58,397.5,393.5,83.1,83.4,85.2,84.9,8011,7930
14130,777,HL7766,L696,2024-05-10 14:33,423.5,419.3,84.2,84.5,86.7,86.4,7577,7499
14140,777,HL7766,L696,2024-05-10 14:48,424.4,420.6,84.4,84.6,86.7,86.4,7661,7592
14283,777,HL7766,L955,2024-05-13 6:04,403.7,399.5,81.4,81.7,85.7,85.5,9068,8998
14311,777,HL7766,L955,2024-05-13 8:05,399.5,396.7,83.4,83.6,85.5,85.3,8595,8496
14314,777,HL7766,L956,2024-05-13 19:11,399.2,395.6,83.4,83.6,85.2,84.9,7764,7645
14337,777,HL7766,L956,2024-05-14 1:44,376.2,372.7,83.1,83.1,83.7,83.4,6459,6411
14394,777,HL7766,L724,2024-05-15 4:48,387.7,382.5,81.8,82,84.4,84.1,6299,6220
14396,777,HL7766,L724,2024-05-15 4:48,387.6,382.6,81.8,82,84.4,84.1,6303,6222
14445,777,HL7766,L497,2024-05-16 5:24,381.9,379.2,83.3,83.4,84.4,84.1,7406,7330
14464,777,HL7766,L497,2024-05-16 11:02,395.8,391.8,82,82.2,85.1,84.8,6665,6581
14471,777,HL7766,L498,2024-05-16 15:16,414.3,409.3,82.3,82.5,86.1,85.8,7512,7386
14477,777,HL7766,L498,2024-05-16 20:03,380.2,372.3,78.9,79,83.8,83.4,6742,6602
14503,777,HL7766,L955,2024-05-17 5:48,388.2,384.9,81.3,81.4,84.9,84.6,8469,8342
14526,777,HL7766,L955,2024-05-17 10:43,393,387.2,84.9,85.1,84.9,84.4,7325,7219
14530,777,HL7766,L956,2024-05-17 19:20,392.8,388.8,83.1,83.3,85.1,84.8,8366,8264
14549,777,HL7766,L956,2024-05-17 19:21,393.1,389.1,83.2,83.3,85.1,84.8,8376,8269
14600,777,HL7766,L497,2024-05-19 5:05,409,406.1,85.5,85.5,86,85.7,7976,7894
14622,777,HL7766,L497,2024-05-19 10:31,422.5,417.8,85.2,85.2,86.4,86.1,7003,6910
14630,777,HL7766,L498,2024-05-19 15:09,442.5,436.9,85.4,85.6,87.5,87.2,7942,7843
14637,777,HL7766,L498,2024-05-19 16:00,432.7,429,86.3,86.4,87,86.7,7590,7460
14666,777,HL7766,L955,2024-05-20 5:46,415.2,,82,,86.1,,9152,
14665,777,HL7766,L955,2024-05-20 5:46,415.2,410,82,82.2,86.1,85.9,9152,9034
14689,777,HL7766,L955,2024-05-20 14:27,361.2,357.7,80.6,80.8,83.2,82.9,6680,6591
14696,777,HL7766,L956,2024-05-20 19:11,380.9,377.5,82.5,82.7,84.4,84.1,7552,7454
14715,777,HL7766,L956,2024-05-21 1:21,362.7,359.3,80.6,80.6,83.1,82.8,6224,6144
14744,777,HL7766,L615,2024-05-21 12:08,399.5,395.3,84.2,84.3,85,84.8,6945,6836
14745,777,HL7766,L615,2024-05-21 14:46,397.3,393.4,82.9,83,84.9,84.6,6412,6320
14747,777,HL7766,L616,2024-05-21 17:51,409.5,405.8,83.4,83.6,85.7,85.5,6917,6802
14750,777,HL7766,L616,2024-05-21 17:56,407.9,404.3,83.3,83.4,85.7,85.5,6887,6768
14774,777,HL7766,L695,2024-05-22 5:45,429.7,422.8,83.3,83.5,86.2,85.9,8408,8268
14794,777,HL7766,L696,2024-05-22 14:42,429.1,423.5,84,84.1,86.8,86.6,7482,7334
14802,777,HL7766,L696,2024-05-22 17:42,380.8,375.2,80.6,80.7,84.1,83.8,6582,6473
14814,777,HL7766,L653,2024-05-23 1:37,403.4,449,84,82.5,85.2,85.5,6882,7084
14834,777,HL7766,L653,2024-05-23 5:14,474.3,406,82.1,83.4,86.1,85,7097,6544
14844,777,HL7766,L654,2024-05-23 9:14,419.2,413.6,82.1,82.3,86.3,86,7344,7227
14853,777,HL7766,L654,2024-05-23 10:50,400.1,396.9,85.2,85.2,85,84.8,6434,6335
14884,777,HL7766,L695,2024-05-24 5:32,412.5,408.9,83.6,83.8,86.2,85.9,8513,8440
14908,777,HL7766,L696,2024-05-24 14:15,439.1,431.3,84.2,84.3,86.6,86.3,7649,7499
14913,777,HL7766,L696,2024-05-24 14:46,428.5,424.1,84.6,84.7,86.9,86.7,7566,7469
14929,777,HL7766,L897,2024-05-25 3:05,391.8,386.6,80.7,80.8,84.7,84.3,6910,6776
14931,777,HL7766,L897,2024-05-25 3:10,390.6,385.8,80.5,80.6,84.6,84.3,6816,6695
14941,777,HL7766,L898,2024-05-25 6:45,406.2,398.7,78.7,78.7,84.8,84.5,7184,7058
14944,777,HL7766,L898,2024-05-25 6:54,401.2,394,78.4,78.5,84.8,84.5,7141,6997
14959,777,HL7766,L659,2024-05-25 12:01,415.9,412.1,86.8,86.8,86,85.6,7519,7387
14966,777,HL7766,L659,2024-05-25 15:27,409.7,404.1,84,84,85.7,85.4,6778,6673
14984,777,HL7766,L660,2024-05-26 3:48,430.4,425.9,86.2,86.2,86.8,86.6,7682,7543
15002,777,HL7766,L660,2024-05-26 6:11,410.7,407.1,84.4,84.5,85.8,85.6,7159,7037
15013,777,HL7766,L659,2024-05-26 12:20,406.1,401.7,84.2,84.3,85.6,85.2,7007,6880
15019,777,HL7766,L659,2024-05-26 15:37,401.4,397,83.2,83.3,85.3,85,6531,6433
15040,777,HL7766,L660,2024-05-27 3:36,421.7,417.2,83.2,83.3,86.6,86.4,7764,7644
15052,777,HL7766,L660,2024-05-27 4:12,421,417.2,83.3,83.4,86.6,86.4,7725,7619
15063,777,HL7766,L659,2024-05-27 11:46,401.3,397.8,84.1,84.2,85.3,85,6853,6757
15070,777,HL7766,L659,2024-05-27 11:59,415,412.3,86,86,86.1,85.7,7351,7240
15091,777,HL7766,L660,2024-05-28 3:37,425.4,421,85.7,85.7,86.6,86.4,7504,7374
15101,777,HL7766,L660,2024-05-28 6:43,408.3,404.1,84.2,84.2,85.6,85.3,6562,6466
15113,777,HL7766,L615,2024-05-28 12:11,428.1,423,85.4,85.4,86.6,86.3,7026,6916
15116,777,HL7766,L615,2024-05-28 13:42,403.8,399.1,83.4,83.5,85.3,85.1,6575,6480
15121,777,HL7766,L616,2024-05-28 17:44,415.6,411.1,82.9,83,86.3,86,7395,7279
15125,777,HL7766,L616,2024-05-28 19:07,402.8,399.1,83.1,83.3,85.4,85.2,6762,6649
15148,777,HL7766,L695,2024-05-29 6:36,429.9,426.4,86.3,86.4,86.9,86.6,8046,7929
15164,777,HL7766,L696,2024-05-29 14:43,429.2,422,82.9,83,86.8,86.5,7565,7409
15172,777,HL7766,L696,2024-05-29 19:04,395.1,388.7,81,81.1,85,84.6,6609,6472
25637,777,HL7766,L653,2024-05-30 1:45,408.9,403.8,84.3,84.4,85.5,85.2,6801,6691
25653,777,HL7766,L653,2024-05-30 3:02,396.7,392.6,82.9,83,84.9,84.6,6398,6280
25661,777,HL7766,L654,2024-05-30 9:05,416.6,411.4,83.9,84.1,86.1,85.9,7011,6876
25673,777,HL7766,L654,2024-05-30 12:36,404.6,398.3,83.2,83.1,85,84.7,6223,6079
25704,777,HL7766,L927,2024-05-31 5:54,437.1,431.5,83.6,83.8,87.1,86.9,9586,9499
25742,777,HL7766,L928,2024-06-01 1:05,411.4,407.6,85,85,86,85.7,8058,7938
25758,777,HL7766,L659,2024-06-01 12:06,414.1,407.7,84.2,84.5,86,85.7,7401,7324
25764,777,HL7766,L659,2024-06-01 15:11,401.4,396.4,83.3,83.4,85.2,85,6537,6465
25784,777,HL7766,L660,2024-06-02 3:47,429.5,424.1,85.9,85.9,86.8,86.5,7650,7529
25803,777,HL7766,L660,2024-06-02 4:26,424.8,420,85.7,85.6,86.6,86.3,7511,7392
25864,777,HL7766,L696,2024-06-03 14:35,420.9,415.8,83.6,83.7,86.4,86.1,7335,7167
25870,777,HL7766,L696,2024-06-03 17:55,399.6,395.2,82.7,82.8,85.1,84.9,6579,6465
25896,777,HL7766,L497,2024-06-04 6:00,436.3,433,88.4,88.4,87.1,86.7,7935,7819
25911,777,HL7766,L497,2024-06-04 7:15,439.3,436.4,87.9,87.8,87.2,86.9,7789,7667
25916,777,HL7766,L498,2024-06-04 15:37,446,440.5,87.9,87.9,87.6,87.4,8144,8013
25921,777,HL7766,L498,2024-06-04 20:17,407,402.6,84.7,84.7,85.5,85.3,6730,6608
25929,777,HL7766,L653,2024-06-05 1:53,428.4,422.4,86,86,86.6,86.2,7361,7224
25945,777,HL7766,L653,2024-06-05 3:10,412.9,407.6,84.7,84.7,85.8,85.5,6945,6824
25952,777,HL7766,L654,2024-06-05 8:59,415.3,408.7,82.5,82.6,86.4,86.1,7519,7372
25957,777,HL7766,L654,2024-06-05 9:30,424.3,417.7,83.1,83.2,86.7,86.4,7671,7525
25990,777,HL7766,L497,2024-06-06 5:44,405.9,399.9,83.1,83.2,85.6,85.3,7673,7546
26015,777,HL7766,L497,2024-06-06 7:25,411.2,406.9,83.1,83.2,86,85.7,7453,7348
26020,777,HL7766,L498,2024-06-06 15:15,446.2,440.3,86.2,86.3,87.6,87.3,8123,8008
26026,777,HL7766,L498,2024-06-06 20:41,391.9,385.4,80.4,80.5,84.7,84.4,7012,6877
26045,777,HL7766,L897,2024-06-07 3:30,433.2,370.5,80,81.1,84.7,83.4,6493,5987
26050,777,HL7766,L897,2024-06-07 3:36,379.7,374.4,81.6,81.7,83.9,83.6,6156,6074
26060,777,HL7766,L898,2024-06-07 7:04,399.1,392.6,77.9,77.9,83.9,83.6,6635,6544
26063,777,HL7766,L898,2024-06-07 7:05,400.9,393.9,78.1,78.1,83.9,83.6,6693,6593
26141,777,HL7766,L893,2024-06-09 0:19,386.2,377.9,80.6,80.5,84.2,83.8,6375,6244
26142,777,HL7766,L893,2024-06-09 0:39,383.8,376,80.7,80.7,84.2,83.8,6347,6211
26172,777,HL7766,L455,2024-06-09 10:40,414.2,408.2,84.4,84.4,85.5,85.2,7583,7446
26179,777,HL7766,L455,2024-06-09 12:06,415.5,410.7,85.3,85.3,86,85.7,7058,6944
26184,777,HL7766,L456,2024-06-09 17:34,417,410.9,84.6,84.7,85.9,85.7,7185,7050
26187,777,HL7766,L456,2024-06-09 17:38,409.9,403,83.7,83.8,85.6,85.3,6983,6852
26199,777,HL7766,L653,2024-06-10 1:43,431.9,426.7,86.4,86.4,86.4,86.2,7509,7355
26211,777,HL7766,L653,2024-06-10 5:38,397.3,392.4,82.7,82.8,84.9,84.7,6364,6263
26220,777,HL7766,L654,2024-06-10 9:24,428,421.5,85.7,85.8,86.7,86.4,7490,7338
26221,777,HL7766,L654,2024-06-10 9:24,428,421.5,85.7,85.8,86.7,86.4,7490,7338
26228,777,HL7766,L654,2024-06-10 11:50,413,407.6,84.5,84.5,86,85.7,7209,7077
26248,777,HL7766,L827,2024-06-11 2:04,406.8,402.3,84.6,84.7,85.6,85.4,6998,6863
26256,777,HL7766,L827,2024-06-11 2:18,424.4,418.9,85.4,85.3,86.3,86,7134,7000
26264,777,HL7766,L828,2024-06-11 7:23,409.1,403.3,83.8,83.9,85.7,85.4,6996,6859
26271,777,HL7766,L828,2024-06-11 7:36,422.4,412,84.6,84.8,86.1,86,7297,7136
26278,777,HL7766,L659,2024-06-11 12:42,429.6,425.4,87.2,87.1,86.8,86.5,7697,7553
26289,777,HL7766,L659,2024-06-11 15:12,412.3,406.7,84.8,84.7,85.9,85.6,7021,6889
26301,777,HL7766,L660,2024-06-12 3:41,425.5,419.2,85.5,85.5,86.6,86.3,7555,7397
26315,777,HL7766,L660,2024-06-12 4:27,415.3,410.4,84.7,84.7,86.1,85.8,7267,7139
26328,777,HL7766,L659,2024-06-12 12:32,418.8,413.6,85.1,85.1,86.1,85.8,7133,6985
26334,777,HL7766,L659,2024-06-12 15:46,403.1,398.3,83.6,83.6,85.3,85,6713,6592
26358,777,HL7766,L660,2024-06-13 3:47,425.7,419.2,85.6,85.5,86.5,86.2,7525,7379
26375,777,HL7766,L660,2024-06-13 4:05,422.3,416.8,85.6,85.6,86.4,86.1,7453,7331
26390,777,HL7766,L659,2024-06-13 12:18,417.2,412.6,86.5,86.4,86.1,85.8,7471,7309
26401,777,HL7766,L659,2024-06-13 15:30,417.9,411.8,86.3,86.1,86,85.7,6872,6719
26422,777,HL7766,L660,2024-06-14 3:48,426.7,420.2,85.5,85.4,86.6,86.3,7571,7401
26439,777,HL7766,L660,2024-06-14 3:58,424.1,418.4,85.6,85.6,86.5,86.2,7550,7407
26452,777,HL7766,L615,2024-06-14 12:32,422.6,417,84.6,84.7,86.4,86.2,7460,7338
26453,777,HL7766,L615,2024-06-14 14:47,416.1,408.8,84,84,86.1,85.8,7254,7111
26459,777,HL7766,L616,2024-06-14 17:57,401.7,397.5,83,83.1,85.4,85.1,6750,6633
26462,777,HL7766,L616,2024-06-14 17:59,401.7,397.3,83,83.1,85.3,85.1,6754,6635
26481,777,HL7766,L897,2024-06-15 3:42,392.7,386.7,81.8,81.9,84.6,84.3,6806,6673
26487,777,HL7766,L897,2024-06-15 4:04,402.8,396.6,82.5,82.5,85.2,84.9,6737,6599
26496,777,HL7766,L898,2024-06-15 7:16,391.5,384.9,77.7,77.6,84.1,83.7,6984,6843
26501,777,HL7766,L898,2024-06-15 7:16,392,385.3,77.8,77.8,84.1,83.7,7022,6880
26514,777,HL7766,L615,2024-06-15 12:11,429.8,424.4,86.4,86.3,86.5,86.3,7461,7305
26518,777,HL7766,L615,2024-06-15 14:04,416.9,411.5,85.4,85.3,86,85.7,7095,6976
26522,777,HL7766,L616,2024-06-15 17:55,400.8,396.6,84.1,84.1,85.1,84.7,6521,6405
26525,777,HL7766,L616,2024-06-15 18:09,402,398,84.3,84.3,85.2,84.8,6566,6442
26573,777,HL7766,L659,2024-06-16 11:46,407.2,402.6,82.6,82.6,85.6,85.3,7483,7335
26579,777,HL7766,L659,2024-06-16 14:53,410.2,402.9,81.9,81.9,85.8,85.4,7073,6914
26599,777,HL7766,L660,2024-06-17 3:31,417.7,411.7,82.6,82.6,86.3,86,7627,7454
26617,777,HL7766,L660,2024-06-17 4:13,415.9,409.2,82.6,82.6,86.2,85.9,7534,7379
26628,777,HL7766,L659,2024-06-17 12:06,435.3,429.7,86.8,86.6,86.8,86.4,7593,7431
26636,777,HL7766,L659,2024-06-17 12:24,429,424.1,86.6,86.5,86.6,86.2,7491,7339
26660,777,HL7766,L660,2024-06-18 3:36,411.1,405.4,83.9,83.9,85.7,85.4,7015,6866
26678,777,HL7766,L660,2024-06-18 4:59,411.4,406.7,83.7,83.8,85.7,85.4,6878,6750
26731,777,HL7766,L695,2024-06-19 6:00,434.1,428.5,86.9,86.9,87,86.7,8222,8070
26750,777,HL7766,L696,2024-06-19 14:26,439.7,432.8,84.4,84.4,87.4,87,8079,7903
26760,777,HL7766,L696,2024-06-19 15:52,432.5,426,84.4,84.4,86.9,86.7,7612,7438
26786,777,HL7766,L497,2024-06-20 6:30,434.2,429.3,86.9,86.9,87.2,86.9,8066,7899
